"","Date.Time","Year","Max.Temp.C","Min.Temp.C","Mean.Temp.C","Total.Precip.mm"
"3712","2015-03-01",2015,9.6,-4.7,2.5,0
"3713","2015-03-02",2015,9.2,1.6,5.4,0
"3714","2015-03-03",2015,7.9,-2.5,2.7,0
"3715","2015-03-04",2015,9.7,-8.3,0.7,0.2
"3716","2015-03-05",2015,12.7,-5.5,3.6,0
"3717","2015-03-06",2015,13.9,0.4,7.2,0
"3718","2015-03-07",2015,17.9,-2.3,7.8,0
"3719","2015-03-08",2015,18.6,-2.9,7.9,0
"3720","2015-03-09",2015,18.1,-1.1,8.5,0
"3721","2015-03-10",2015,18.6,-2.1,8.3,0
"3722","2015-03-11",2015,19.2,5.6,12.4,0
"3723","2015-03-12",2015,20.9,5.8,13.4,0
"3724","2015-03-13",2015,18.3,4,11.2,0
"3725","2015-03-14",2015,19.7,8.6,14.2,0.3
"3726","2015-03-15",2015,11.2,4.8,8,11.4
"3727","2015-03-16",2015,12.6,3.8,8.2,0
"3728","2015-03-17",2015,13.7,1.3,7.5,0
"3729","2015-03-18",2015,17.7,1.5,9.6,0
"3730","2015-03-19",2015,14,4,9,0
"3731","2015-03-20",2015,15.3,8,11.7,0.4
"3732","2015-03-21",2015,17.5,3.7,10.6,1.4
"3733","2015-03-22",2015,12.3,-1.1,5.6,0.4
"3734","2015-03-23",2015,15.6,3,9.3,0
"3735","2015-03-24",2015,15.9,4.4,10.2,0
"3736","2015-03-25",2015,11.3,4.7,8,0
"3737","2015-03-26",2015,14.2,8.9,11.6,0
"3738","2015-03-27",2015,20.2,8.3,14.3,0
"3739","2015-03-28",2015,19.6,9.8,14.7,0.4
"3740","2015-03-29",2015,19.4,7.1,13.3,0
"3741","2015-03-30",2015,20.1,8.9,14.5,0
"3742","2015-03-31",2015,16.5,7.8,12.2,0
"3743","2015-04-01",2015,13.7,1.6,7.7,0
"3744","2015-04-02",2015,14.9,-1,7,0
"3745","2015-04-03",2015,15.1,1.4,8.3,0
"3746","2015-04-04",2015,15,-0.5,7.3,0
"3747","2015-04-05",2015,15.5,-1.1,7.2,0.2
"3748","2015-04-06",2015,16.5,4.1,10.3,0
"3749","2015-04-07",2015,14.4,1.8,8.1,0
"3750","2015-04-08",2015,19.3,-0.2,9.6,0
"3751","2015-04-09",2015,19.1,-1.8,8.7,0
"3752","2015-04-10",2015,16.7,4.6,10.7,NA
"3753","2015-04-11",2015,15.2,7.5,11.4,0
"3754","2015-04-12",2015,13.3,0.5,6.9,0.2
"3755","2015-04-13",2015,15.2,5.5,10.4,0
"3756","2015-04-14",2015,14.1,6.5,10.3,3.7
"3757","2015-04-15",2015,16.8,-1.2,7.8,0
"3758","2015-04-16",2015,20.4,0,10.2,0
"3759","2015-04-17",2015,23.4,2.9,13.2,0
"3760","2015-04-18",2015,21,9.2,15.1,0
"3761","2015-04-19",2015,22.9,2.4,12.7,0
"3762","2015-04-20",2015,25.9,3.8,14.9,0
"3763","2015-04-21",2015,25.8,4.9,15.4,0
"3764","2015-04-22",2015,18.6,10.4,14.5,0
"3765","2015-04-23",2015,15.9,4.8,10.4,0
"3766","2015-04-24",2015,15.1,3.7,9.4,0.5
"3767","2015-04-25",2015,13.5,3.8,8.7,0
"3768","2015-04-26",2015,18.5,5.3,11.9,0.2
"3769","2015-04-27",2015,22.7,10.2,16.5,0
"3770","2015-04-28",2015,26.5,9.3,17.9,0
"3771","2015-04-29",2015,20,12.3,16.2,0
"3772","2015-04-30",2015,19.3,2.5,10.9,0
"3773","2015-05-01",2015,23.1,7.2,15.2,0
"3774","2015-05-02",2015,19.6,10.5,15.1,0
"3775","2015-05-03",2015,22.9,2.6,12.8,0
"3776","2015-05-04",2015,25.5,3.2,14.4,0
"3777","2015-05-05",2015,17,5.8,11.4,0.8
"3778","2015-05-06",2015,17.3,1.6,9.5,0.2
"3779","2015-05-07",2015,22.1,7.7,14.9,0
"3780","2015-05-08",2015,23.6,9.3,16.5,0
"3781","2015-05-09",2015,26.1,1.7,13.9,0
"3782","2015-05-10",2015,25.9,6,16,0
"3783","2015-05-11",2015,24.5,7.6,16.1,0
"3784","2015-05-12",2015,18.4,7.1,12.8,0
"3785","2015-05-13",2015,15,8.8,11.9,0.2
"3786","2015-05-14",2015,21.3,8.9,15.1,0
"3787","2015-05-15",2015,27,5.2,16.1,0
"3788","2015-05-16",2015,28.3,13.7,21,1.4
"3789","2015-05-17",2015,19.2,12.8,16,28.1
"3790","2015-05-18",2015,26.7,12.7,19.7,0
"3791","2015-05-19",2015,28.8,9.5,19.2,0
"3792","2015-05-20",2015,29.4,10.3,19.9,0
"3793","2015-05-21",2015,31.1,10.9,21,0
"3794","2015-05-22",2015,30.8,12,21.4,0
"3795","2015-05-23",2015,32.5,15.5,24,0
"3796","2015-05-24",2015,26.2,12.9,19.6,4.2
"3797","2015-05-25",2015,24.3,12.2,18.3,0
"3798","2015-05-26",2015,22.7,13.4,18.1,0.3
"3799","2015-05-27",2015,26.5,10.2,18.4,0.2
"3800","2015-05-28",2015,29.7,11.7,20.7,0.2
"3801","2015-05-29",2015,27.9,17.7,22.8,0.8
"3802","2015-05-30",2015,29.6,15,22.3,0.2
"3803","2015-05-31",2015,28.5,10.7,19.6,0
"3804","2015-06-01",2015,29.7,13.4,21.6,1.4
"3805","2015-06-02",2015,17.9,15.4,16.7,27.5
"3806","2015-06-03",2015,18.7,14.2,16.5,0.5
"3807","2015-06-04",2015,25,12.9,19,0.2
"3808","2015-06-05",2015,29.5,11,20.3,0
"3809","2015-06-06",2015,33,12.1,22.6,0
"3810","2015-06-07",2015,35.5,14.6,25.1,0
"3811","2015-06-08",2015,36.7,14.7,25.7,0
"3812","2015-06-09",2015,34.6,14.6,24.6,0
"3813","2015-06-10",2015,34.6,18.8,26.7,0
"3814","2015-06-11",2015,32.6,15.1,23.9,0
"3815","2015-06-12",2015,22.6,12.2,17.4,0
"3816","2015-06-13",2015,25.8,7.2,16.5,0
"3817","2015-06-14",2015,28.3,8.3,18.3,0
"3818","2015-06-15",2015,30.5,11.1,20.8,0
"3819","2015-06-16",2015,32.6,11.4,22,0
"3820","2015-06-17",2015,31.5,20.8,26.2,0
"3821","2015-06-18",2015,27.7,18.4,23.1,0
"3822","2015-06-19",2015,28.1,18.2,23.2,0
"3823","2015-06-20",2015,27,14.5,20.8,0
"3824","2015-06-21",2015,27.3,13.5,20.4,0
"3825","2015-06-22",2015,30.8,11.5,21.2,0
"3826","2015-06-23",2015,31,17.2,24.1,0
"3827","2015-06-24",2015,31.6,14.8,23.2,0
"3828","2015-06-25",2015,35.2,15.5,25.4,0
"3829","2015-06-26",2015,37.7,16.5,27.1,0
"3830","2015-06-27",2015,40.9,17,29,1.4
"3831","2015-06-28",2015,37.5,18.1,27.8,0.2
"3832","2015-06-29",2015,32.4,21.1,26.8,2.5
"3833","2015-06-30",2015,35.2,19.1,27.2,0.2
"3834","2015-07-01",2015,33.1,22.9,28,0
"3835","2015-07-02",2015,37.9,16.2,27.1,0
"3836","2015-07-03",2015,38.4,17.9,28.2,0
"3837","2015-07-04",2015,34.6,21.4,28,0
"3838","2015-07-05",2015,33.8,22.4,28.1,0
"3839","2015-07-06",2015,34.3,14,24.2,0
"3840","2015-07-07",2015,36.3,22.4,29.4,0
"3841","2015-07-08",2015,38.5,14.3,26.4,0
"3842","2015-07-09",2015,39.8,15.1,27.5,0
"3843","2015-07-10",2015,37.5,20.8,29.2,3.5
"3844","2015-07-11",2015,30.2,19.2,24.7,0.8
"3845","2015-07-12",2015,27.5,19.2,23.4,0
"3846","2015-07-13",2015,29.8,17,23.4,0.2
"3847","2015-07-14",2015,30.7,16.8,23.8,0
"3848","2015-07-15",2015,30.8,17.8,24.3,0
"3849","2015-07-16",2015,27.2,18.1,22.7,0
"3850","2015-07-17",2015,29.9,13.1,21.5,0
"3851","2015-07-18",2015,32.9,14.5,23.7,0
"3852","2015-07-19",2015,37.7,15.2,26.5,0
"3853","2015-07-20",2015,36.7,19.1,27.9,0
"3854","2015-07-21",2015,30.8,18.2,24.5,0
"3855","2015-07-22",2015,29.5,18.2,23.9,0
"3856","2015-07-23",2015,30,16.5,23.3,0
"3857","2015-07-24",2015,29.9,15.6,22.8,0
"3858","2015-07-25",2015,24.5,16.3,20.4,2.5
"3859","2015-07-26",2015,24.1,14.4,19.3,1.2
"3860","2015-07-27",2015,26.6,13.1,19.9,0
"3861","2015-07-28",2015,29.7,10.9,20.3,0
"3862","2015-07-29",2015,34,12.3,23.2,0
"3863","2015-07-30",2015,36.4,12.2,24.3,0
"3864","2015-07-31",2015,38.6,13,25.8,0
"3865","2015-08-01",2015,38.1,13.4,25.8,0
"3866","2015-08-02",2015,36.2,14.8,25.5,0
"3867","2015-08-03",2015,31.6,21.1,26.4,0
"3868","2015-08-04",2015,31.2,20.9,26.1,0
"3869","2015-08-05",2015,25.6,17.2,21.4,0
"3870","2015-08-06",2015,28.4,15.9,22.2,0
"3871","2015-08-07",2015,31.3,13.6,22.5,0
"3872","2015-08-08",2015,32.9,12.6,22.8,0
"3873","2015-08-09",2015,31.6,16.9,24.3,0
"3874","2015-08-10",2015,34.2,17.6,25.9,0
"3875","2015-08-11",2015,34.8,17.1,26,0
"3876","2015-08-12",2015,35,14.8,24.9,0
"3877","2015-08-13",2015,38.3,14.4,26.4,0
"3878","2015-08-14",2015,34,19.4,26.7,0
"3879","2015-08-15",2015,25.6,15.1,20.4,0.4
"3880","2015-08-16",2015,30.6,12.8,21.7,0.2
"3881","2015-08-17",2015,31.7,13.7,22.7,0
"3882","2015-08-18",2015,32,13.1,22.6,0
"3883","2015-08-19",2015,32.5,12.4,22.5,0
"3884","2015-08-20",2015,33.6,14.7,24.2,0
"3885","2015-08-21",2015,26.5,16.2,21.4,0.2
"3886","2015-08-22",2015,27.5,8.7,18.1,0.2
"3887","2015-08-23",2015,28.1,10.3,19.2,0
"3888","2015-08-24",2015,23.7,10.1,16.9,0
"3889","2015-08-25",2015,27.6,9.9,18.8,0
"3890","2015-08-26",2015,26.9,10.9,18.9,0
"3891","2015-08-27",2015,29.2,11.3,20.3,0
"3892","2015-08-28",2015,27.5,14,20.8,0
"3893","2015-08-29",2015,26.9,16.2,21.6,0.2
"3894","2015-08-30",2015,21,12.9,17,5.1
"3895","2015-08-31",2015,19.6,12.8,16.2,1.2
"3896","2015-09-01",2015,24.8,13.2,19,0
"3897","2015-09-02",2015,23.4,14.7,19.1,0
"3898","2015-09-03",2015,21.1,11.1,16.1,0.2
"3899","2015-09-04",2015,21.7,9.6,15.7,0
"3900","2015-09-05",2015,19.5,10,14.8,0
"3901","2015-09-06",2015,20.3,5.2,12.8,0
"3902","2015-09-07",2015,23.2,7.4,15.3,0
"3903","2015-09-08",2015,23.4,10.4,16.9,0
"3904","2015-09-09",2015,26.7,12.6,19.7,0
"3905","2015-09-10",2015,28.1,11.3,19.7,0
"3906","2015-09-11",2015,31.7,11,21.4,0
"3907","2015-09-12",2015,32.4,10.6,21.5,0
"3908","2015-09-13",2015,29,16.7,22.9,0
"3909","2015-09-14",2015,19.3,13.9,16.6,0
"3910","2015-09-15",2015,18.8,6.4,12.6,0.2
"3911","2015-09-16",2015,21,8.6,14.8,0
"3912","2015-09-17",2015,19.7,6.8,13.3,0
"3913","2015-09-18",2015,21.8,11.8,16.8,0
"3914","2015-09-19",2015,22,12.1,17.1,0
"3915","2015-09-20",2015,29,16.2,22.6,0
"3916","2015-09-21",2015,22.8,10.4,16.6,0
"3917","2015-09-22",2015,23.8,3.8,13.8,0.2
"3918","2015-09-23",2015,24.7,3.8,14.3,0
"3919","2015-09-24",2015,26,6.6,16.3,0
"3920","2015-09-25",2015,22.3,14.6,18.5,0
"3921","2015-09-26",2015,20.9,13.1,17,0
"3922","2015-09-27",2015,21.3,3.4,12.4,0
"3923","2015-09-28",2015,21.8,5.5,13.7,0
"3924","2015-09-29",2015,23.3,3.4,13.4,0
"3925","2015-09-30",2015,24,3.3,13.7,0
"3926","2015-10-01",2015,24.6,6.6,15.6,0
"3927","2015-10-02",2015,19.8,5.7,12.8,0
"3928","2015-10-03",2015,17.9,13,15.5,0
"3929","2015-10-04",2015,19.6,8,13.8,0
"3930","2015-10-05",2015,19.7,5.6,12.7,0
"3931","2015-10-06",2015,15.9,4.5,10.2,0.2
"3932","2015-10-07",2015,14.8,10,12.4,1.2
"3933","2015-10-08",2015,18,13.3,15.7,0
"3934","2015-10-09",2015,22.3,14.5,18.4,0
"3935","2015-10-10",2015,24.3,14.4,19.4,0.2
"3936","2015-10-11",2015,20.1,7.9,14,0
"3937","2015-10-12",2015,20.3,10,15.2,0
"3938","2015-10-13",2015,20.9,4.2,12.6,0.2
"3939","2015-10-14",2015,19.3,3.3,11.3,0
"3940","2015-10-15",2015,18,5.1,11.6,0
"3941","2015-10-16",2015,19.1,2.8,11,0
"3942","2015-10-17",2015,19.2,4.7,12,0
"3943","2015-10-18",2015,16.7,8.5,12.6,1.1
"3944","2015-10-19",2015,19.3,11.9,15.6,0.3
"3945","2015-10-20",2015,20.2,5.9,13.1,0
"3946","2015-10-21",2015,17.5,1.9,9.7,0.2
"3947","2015-10-22",2015,18.9,2.1,10.5,0
"3948","2015-10-23",2015,16,0.6,8.3,0
"3949","2015-10-24",2015,11.5,-0.5,5.5,0
"3950","2015-10-25",2015,12.9,3.3,8.1,0
"3951","2015-10-26",2015,13.5,7.6,10.6,1.5
"3952","2015-10-27",2015,13.7,4.1,8.9,0
"3953","2015-10-28",2015,8.9,6.7,7.8,5.5
"3954","2015-10-29",2015,11.8,7.6,9.7,0
"3955","2015-10-30",2015,14.7,7,10.9,0.6
"3956","2015-10-31",2015,13.9,7.8,10.9,4.2
"3957","2015-11-01",2015,12.5,7,9.8,3.1
"3958","2015-11-02",2015,12.5,2.7,7.6,0
"3959","2015-11-03",2015,11.3,-0.4,5.5,0.4
"3960","2015-11-04",2015,9.4,-3,3.2,0
"3961","2015-11-05",2015,8.4,2.2,5.3,0.4
"3962","2015-11-06",2015,8.1,-1.8,3.2,0
"3963","2015-11-07",2015,11.2,7.9,9.6,0
"3964","2015-11-08",2015,11.2,7,9.1,2.8
"3965","2015-11-09",2015,9.7,5.3,7.5,0
"3966","2015-11-10",2015,7.2,-3.7,1.8,0.2
"3967","2015-11-11",2015,11.6,0.9,6.3,0
"3968","2015-11-12",2015,7.4,-4,1.7,0
"3969","2015-11-13",2015,17.5,6.9,12.2,0
"3970","2015-11-14",2015,12.2,6.6,9.4,3.4
"3971","2015-11-15",2015,8.7,5,6.9,10
"3972","2015-11-16",2015,6.4,-2,2.2,0
"3973","2015-11-17",2015,10.9,3.9,7.4,3.2
"3974","2015-11-18",2015,8.7,0.9,4.8,0.2
"3975","2015-11-19",2015,7,-3.2,1.9,0
"3976","2015-11-20",2015,5.9,-5.7,0.1,0
"3977","2015-11-21",2015,4.1,-6,-1,0
"3978","2015-11-22",2015,2.9,-4.8,-1,0
"3979","2015-11-23",2015,3.3,-0.5,1.4,1
"3980","2015-11-24",2015,3.6,-0.4,1.6,2.5
"3981","2015-11-25",2015,2.2,-3.1,-0.5,0
"3982","2015-11-26",2015,0.5,-5.5,-2.5,0
"3983","2015-11-27",2015,-0.8,-4.7,-2.8,0
"3984","2015-11-28",2015,-1.4,-3.6,-2.5,0
"3985","2015-11-29",2015,-2.6,-4.3,-3.5,0.2
"3986","2015-11-30",2015,-3.6,-5.3,-4.5,0
"3987","2015-12-01",2015,-1.6,-3.8,-2.7,0
"3988","2015-12-02",2015,0.9,-2.4,-0.8,0.2
"3989","2015-12-03",2015,4.1,0.1,2.1,16.7
"3990","2015-12-04",2015,4.9,2.5,3.7,0.3
"3991","2015-12-05",2015,4.4,1.5,3,10.6
"3992","2015-12-06",2015,5.3,1.4,3.4,11.9
"3993","2015-12-07",2015,7.4,3.2,5.3,4
"3994","2015-12-08",2015,9.4,3.3,6.4,1.8
"3995","2015-12-09",2015,11.3,2.1,6.7,1.5
"3996","2015-12-10",2015,5.5,2.2,3.9,1.8
"3997","2015-12-11",2015,4.2,-0.1,2.1,0.2
"3998","2015-12-12",2015,2.6,-0.9,0.9,8.2
"3999","2015-12-13",2015,6.1,0.7,3.4,0.5
"4000","2015-12-14",2015,7.1,0.1,3.6,0
"4001","2015-12-15",2015,3.3,-5,-0.9,1
"4002","2015-12-16",2015,4.3,-7.6,-1.7,1.2
"4003","2015-12-17",2015,-0.7,-7.7,-4.2,0.4
"4004","2015-12-18",2015,1.2,-2,-0.4,1.1
"4005","2015-12-19",2015,1.5,-0.6,0.5,0
"4006","2015-12-20",2015,1.4,-1,0.2,2.3
"4007","2015-12-21",2015,0.7,-2.4,-0.9,2.3
"4008","2015-12-22",2015,0.9,-1.7,-0.4,0
"4009","2015-12-23",2015,0,-3.3,-1.7,2
"4010","2015-12-24",2015,1.3,-1.8,-0.3,1.6
"4011","2015-12-25",2015,2.1,-5.7,-1.8,0.2
"4012","2015-12-26",2015,-3,-7.8,-5.4,0
"4013","2015-12-27",2015,-1.6,-3.6,-2.6,2.8
"4014","2015-12-28",2015,1.1,-5.3,-2.1,1.8
"4015","2015-12-29",2015,-3.4,NA,NA,NA
"4016","2015-12-30",2015,-0.2,-11.4,-5.8,0
"4017","2015-12-31",2015,-3.6,-14.1,-8.9,0.2
"4018","2016-01-01",2016,-5.2,-14.4,-9.8,0
"4019","2016-01-02",2016,-6.8,-10.1,-8.5,0
"4020","2016-01-03",2016,-4.8,-7.8,-6.3,0.9
"4021","2016-01-04",2016,NA,-5.8,NA,NA
"4022","2016-01-05",2016,-0.7,-4.2,-2.5,2.3
"4023","2016-01-06",2016,2.9,-0.7,1.1,2.1
"4024","2016-01-07",2016,3.1,0.6,1.9,0.7
"4025","2016-01-08",2016,3.9,0.4,2.2,0
"4026","2016-01-09",2016,2.3,0.3,1.3,0.2
"4027","2016-01-10",2016,2.1,0,1.1,0
"4028","2016-01-11",2016,1.8,0.3,1.1,0
"4029","2016-01-12",2016,1,-0.4,0.3,0.2
"4030","2016-01-13",2016,3.7,0.1,1.9,4.3
"4031","2016-01-14",2016,1.1,-2.5,-0.7,0.2
"4032","2016-01-15",2016,-1.1,-4.2,-2.7,0
"4033","2016-01-16",2016,2.3,-2.1,0.1,1
"4034","2016-01-17",2016,3.3,0.8,2.1,0
"4035","2016-01-18",2016,3.1,1.1,2.1,0
"4036","2016-01-19",2016,2.4,0.5,1.5,3.5
"4037","2016-01-20",2016,5.1,1.3,3.2,1.3
"4038","2016-01-21",2016,4.4,1.2,2.8,1.3
"4039","2016-01-22",2016,8.4,0.7,4.6,4.2
"4040","2016-01-23",2016,2.8,-0.9,1,10.8
"4041","2016-01-24",2016,3.5,0.3,1.9,0.2
"4042","2016-01-25",2016,2.2,-0.1,1.1,0
"4043","2016-01-26",2016,NA,0.4,NA,NA
"4044","2016-01-27",2016,NA,NA,NA,NA
"4045","2016-01-28",2016,7.3,3.5,5.4,0
"4046","2016-01-29",2016,4,-0.5,1.8,1.1
"4047","2016-01-30",2016,3.2,-0.7,1.3,0
"4048","2016-01-31",2016,2.8,-1.4,0.7,0
"4049","2016-02-01",2016,1.8,-1.5,0.2,0
"4050","2016-02-02",2016,2,-3.5,-0.8,0
"4051","2016-02-03",2016,-1.1,-5,-3.1,1.8
"4052","2016-02-04",2016,3.1,-1.3,0.9,0
"4053","2016-02-05",2016,7.2,0.8,4,0
"4054","2016-02-06",2016,7.1,-2.4,2.4,0
"4055","2016-02-07",2016,3.7,-4.1,-0.2,0
"4056","2016-02-08",2016,3.9,-3.1,0.4,0
"4057","2016-02-09",2016,6.8,-4.7,1.1,0
"4058","2016-02-10",2016,6.7,-2.6,2.1,0
"4059","2016-02-11",2016,6.8,1.3,4.1,0.2
"4060","2016-02-12",2016,7,3.5,5.3,0.2
"4061","2016-02-13",2016,6.1,3.7,4.9,0.2
"4062","2016-02-14",2016,7.2,4.8,6,0
"4063","2016-02-15",2016,9.5,3.5,6.5,0.7
"4064","2016-02-16",2016,12.8,-0.3,6.3,0
"4065","2016-02-17",2016,6.4,4,5.2,1
"4066","2016-02-18",2016,11.4,4.3,7.9,15.7
"4067","2016-02-19",2016,6.9,2.9,4.9,1
"4068","2016-02-20",2016,12,-0.2,5.9,0.2
"4069","2016-02-21",2016,7.9,1.4,4.7,0
"4070","2016-02-22",2016,10.2,-2.9,3.7,0
"4071","2016-02-23",2016,9.7,-5.2,2.3,0
"4072","2016-02-24",2016,10.2,-2.7,3.8,0
"4073","2016-02-25",2016,11.5,-3.9,3.8,0
"4074","2016-02-26",2016,13.7,-2.5,5.6,0
"4075","2016-02-27",2016,15.3,2.3,8.8,0
"4076","2016-02-28",2016,12.7,-0.3,6.2,0.7
"4077","2016-02-29",2016,13,-0.8,6.1,0
"4078","2016-03-01",2016,7.3,3.5,5.4,8.4
"4079","2016-03-02",2016,11.6,0.9,6.3,0
"4080","2016-03-03",2016,14.7,3.4,9.1,0
"4081","2016-03-04",2016,13.3,3,8.2,0
"4082","2016-03-05",2016,17.6,7.3,12.5,0
"4083","2016-03-06",2016,16,7.8,11.9,15.2
"4084","2016-03-07",2016,11.3,2.9,7.1,1.6
"4085","2016-03-08",2016,11.2,-0.2,5.5,0
"4086","2016-03-09",2016,7.3,2.8,5.1,4.8
"4087","2016-03-10",2016,14.9,3.5,9.2,6.8
"4088","2016-03-11",2016,14.2,-0.8,6.7,0
"4089","2016-03-12",2016,12.1,6.4,9.3,0
"4090","2016-03-13",2016,7.8,3.1,5.5,3.1
"4091","2016-03-14",2016,9.8,1.3,5.6,0.2
"4092","2016-03-15",2016,12.8,-1.2,5.8,0
"4093","2016-03-16",2016,11.9,-3,4.5,0
"4094","2016-03-17",2016,12.5,0,6.3,0
"4095","2016-03-18",2016,12.8,-5,3.9,0
"4096","2016-03-19",2016,14.9,1,8,0
"4097","2016-03-20",2016,13.3,3.4,8.4,0
"4098","2016-03-21",2016,14.8,7.4,11.1,0
"4099","2016-03-22",2016,16,5.8,10.9,0
"4100","2016-03-23",2016,14.3,1.8,8.1,0
"4101","2016-03-24",2016,14.7,5.4,10.1,1.3
"4102","2016-03-25",2016,14.7,2.1,8.4,0.2
"4103","2016-03-26",2016,14.9,-1,7,0
"4104","2016-03-27",2016,12.3,6.2,9.3,0.4
"4105","2016-03-28",2016,13.4,6,9.7,0
"4106","2016-03-29",2016,16.8,7.4,12.1,0
"4107","2016-03-30",2016,21.9,2,12,0
"4108","2016-03-31",2016,23.1,2.9,13,0
"4109","2016-04-01",2016,23.6,1.9,12.8,0
"4110","2016-04-02",2016,23.4,3.7,13.6,0
"4111","2016-04-03",2016,22,3.5,12.8,0
"4112","2016-04-04",2016,16,8.8,12.4,7.9
"4113","2016-04-05",2016,14.4,2.3,8.4,0.2
"4114","2016-04-06",2016,20.7,4.4,12.6,0
"4115","2016-04-07",2016,23.8,6.5,15.2,0
"4116","2016-04-08",2016,26.6,3.7,15.2,0
"4117","2016-04-09",2016,22.1,12.6,17.4,0
"4118","2016-04-10",2016,23.3,3.7,13.5,0
"4119","2016-04-11",2016,23.2,2.4,12.8,0
"4120","2016-04-12",2016,20.1,6.5,13.3,0
"4121","2016-04-13",2016,18.5,4.7,11.6,0
"4122","2016-04-14",2016,14.3,4.2,9.3,0.9
"4123","2016-04-15",2016,18.6,2.1,10.4,0
"4124","2016-04-16",2016,19.8,4.6,12.2,0
"4125","2016-04-17",2016,23.9,4,14,0
"4126","2016-04-18",2016,27.6,4.6,16.1,0
"4127","2016-04-19",2016,28.4,5.4,16.9,0
"4128","2016-04-20",2016,29.8,6.9,18.4,0
"4129","2016-04-21",2016,27.9,9.4,18.7,0
"4130","2016-04-22",2016,24.7,14,19.4,0
"4131","2016-04-23",2016,23.9,12.8,18.4,0
"4132","2016-04-24",2016,18.2,11.3,14.8,0
"4133","2016-04-25",2016,18.9,10.9,14.9,0
"4134","2016-04-26",2016,21.2,6.5,13.9,0
"4135","2016-04-27",2016,22.7,6.6,14.7,0
"4136","2016-04-28",2016,23.3,6,14.7,0
"4137","2016-04-29",2016,19.6,11.7,15.7,0.3
"4138","2016-04-30",2016,23,9.2,16.1,0
"4139","2016-05-01",2016,26.6,3.7,15.2,0.2
"4140","2016-05-02",2016,28.3,6.3,17.3,0
"4141","2016-05-03",2016,29.8,7.8,18.8,0
"4142","2016-05-04",2016,26.5,15,20.8,0
"4143","2016-05-05",2016,19.5,13.4,16.5,1.3
"4144","2016-05-06",2016,27.2,12.6,19.9,0
"4145","2016-05-07",2016,31,9.8,20.4,0
"4146","2016-05-08",2016,22.1,10.6,16.4,0
"4147","2016-05-09",2016,22.1,8.7,15.4,0
"4148","2016-05-10",2016,24.9,3.9,14.4,0
"4149","2016-05-11",2016,23.6,6.2,14.9,0
"4150","2016-05-12",2016,23.5,10.4,17,0
"4151","2016-05-13",2016,26.7,12.5,19.6,0
"4152","2016-05-14",2016,25.6,8.7,17.2,0
"4153","2016-05-15",2016,25.9,9.2,17.6,0
"4154","2016-05-16",2016,26,8.6,17.3,0
"4155","2016-05-17",2016,26.8,12.6,19.7,0
"4156","2016-05-18",2016,26.3,10.6,18.5,0
"4157","2016-05-19",2016,17.8,9.9,13.9,2.5
"4158","2016-05-20",2016,20.8,8.3,14.6,0
"4159","2016-05-21",2016,19.4,11.4,15.4,7.9
"4160","2016-05-22",2016,21.3,10.7,16,0
"4161","2016-05-23",2016,21.4,12.1,16.8,0
"4162","2016-05-24",2016,24.2,11.2,17.7,0
"4163","2016-05-25",2016,26.6,9.8,18.2,0
"4164","2016-05-26",2016,23.7,16.3,20,0
"4165","2016-05-27",2016,20.2,12.8,16.5,0
"4166","2016-05-28",2016,21,8.5,14.8,0
"4167","2016-05-29",2016,19.2,10.8,15,0.7
"4168","2016-05-30",2016,25.4,4.2,14.8,0.2
"4169","2016-05-31",2016,27.2,9.7,18.5,0
"4170","2016-06-01",2016,27.3,13.7,20.5,0
"4171","2016-06-02",2016,26.9,14.9,20.9,0
"4172","2016-06-03",2016,29.1,10.6,19.9,0
"4173","2016-06-04",2016,34,12.3,23.2,0
"4174","2016-06-05",2016,36.6,14.4,25.5,0
"4175","2016-06-06",2016,37.7,14.7,26.2,0
"4176","2016-06-07",2016,36,17.1,26.6,0
"4177","2016-06-08",2016,29.2,16.7,23,2.1
"4178","2016-06-09",2016,25.8,12.2,19,0
"4179","2016-06-10",2016,20.6,11.8,16.2,8.2
"4180","2016-06-11",2016,17.6,9.8,13.7,5.7
"4181","2016-06-12",2016,23.2,7.5,15.4,0
"4182","2016-06-13",2016,22,12.2,17.1,0.2
"4183","2016-06-14",2016,15.8,6.8,11.3,2
"4184","2016-06-15",2016,20,5,12.5,0
"4185","2016-06-16",2016,21.5,5.6,13.6,0
"4186","2016-06-17",2016,24.6,6.7,15.7,0
"4187","2016-06-18",2016,19.8,10.5,15.2,10
"4188","2016-06-19",2016,22.6,7.5,15.1,0.2
"4189","2016-06-20",2016,24.4,9.8,17.1,0
"4190","2016-06-21",2016,26.6,12.3,19.5,0
"4191","2016-06-22",2016,28,12.7,20.4,0
"4192","2016-06-23",2016,23.7,15.2,19.5,0.5
"4193","2016-06-24",2016,19.6,12.8,16.2,3.2
"4194","2016-06-25",2016,25.3,9.5,17.4,0
"4195","2016-06-26",2016,30.1,10.4,20.3,0.2
"4196","2016-06-27",2016,33.7,12.9,23.3,0
"4197","2016-06-28",2016,35,16,25.5,0
"4198","2016-06-29",2016,36,15,25.5,0
"4199","2016-06-30",2016,34.5,23.6,29.1,0
"4200","2016-07-01",2016,31,17.3,24.2,0
"4201","2016-07-02",2016,32.4,16.6,24.5,0
"4202","2016-07-03",2016,27.6,16.7,22.2,0
"4203","2016-07-04",2016,24.8,12.3,18.6,0
"4204","2016-07-05",2016,20.5,12.6,16.6,0
