PIT TAG,DATE,Time,RESEARCHER,RECAP,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,Northing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,DIST BUI,DIST RD,DIR BUI,DIR RD,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,COMMENTS,"ELEVATION, M"
982126057821630,05-23-2019,14:08,"DME, FJT",NO,RACER,CLOUDY,30%,27.8,32.9,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,1ST (FURTHEST SOUTH) ROCK PILE ON N SNAKE FENCE,321600,5434790,NA,53,59.5,212,122,90,F,ADULT,NON GRAVID,75,75,S,S,YES,14:20,05-23-2019,15M E OF FENCE,0,,,
989001005040890,05-23-2019,13:23,"DME, FJT",YES,RATTLE,SUNNY/CLOUDY,40%,24.5,25.3,SIGHT,MOVING,GRASSLAND,UNDER SHRUB NEXT TO BRIDGE,20M NE OF CENTRE,322143,5435053,NA,53,61.1,314,122,192,M,ADULT,NA,20,20,S,S,NO,10:31,05-23-2019,SAME AS CAPTURE,0,7+B,4 SHEDS SINCE 2016,
4462284360,05-23-2019,10:45,"DME, FJT",YES,RATTLE,SUNNY/CLOUDY,60%,21.1,23.1,SIGHT,MOVING,OPEN FOREST,WITHN GRASS AND SHRUBS,VILLAGE INTERPRETIVE TRAIL,321989,5435341,NA,50,74.3,410,124,286,M,ADULT,NA,>100,>100,S,S,NO,10:50,05-23-2019,SAME AS CAPTURE,0,7 BROKEN,,
982126057821684,05-23-2019,11:45,"DME, FJT ",NO,RATTLE,CLOUDY,90%,22.4,25.9,SIGHT,COILED,GRASSLAND,ON SAND,>250M NW OF DEN 5,321639,5435944,NA,103,62.1,325,100,225,F,ADULT,GRAVID,>150,>150,S,S,NO,12:05,05-23-2019,SAME AS CAPTURE,0,6 BROKEN,3 OVA DETECTED,ELEVATION 324
982126057821648,05-23-2019,13:05,"DME, FJT",NO,GOPHER,CLOUDY,50%,27.4,33.9,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,SNAKE FENCE 150M N OF CANTINA,321431,5435247,NA,43,62.5,210,122,88,M,SUB ADULT,NA,>100,>100,S,S,YES,13:14,05-23-2019,15M E OF FENCE,0,,,
982126057821722,05-23-2019,13:25,"DME, FJT",NO,RACER,SUNNY,30%,27.4,33.9,SIGHT,MOVING,GRASSLAND,GRASS ALONG SNAKE FENCE,SNAKE FENCE 40M N OF CANTINA,321506,5434976,NA,53,44,156,122,34,M,SUB ADULT,NA,40,40,S,S,YES,13:35,05-23-2019,15M N OF FENCE,0,FOOD IN STOMACH,,
982126057821652,05-26-2019,16:30,"DME, FJT",NO,RATTLE,SUNNY/CLOUDY,85%,24.8,27.7,SIGHT,BASKING,TALUS/SHRUB STEPPE,IN GRASS HALFWAY UNDER ROCK,20M UPSLOPE DEN 6,,,NA ,28,53.9,262,115,147,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,16:42,05-26-2019,SAME AS CAPTURE,5+B,,,
982126057821670,05-27-2019,13:17,"DME, FJT",NO,RACER,SUNNY,5%,27.5,20.5,SIGHT,MATING,GRASSLAND,SNAKE FENCE,SNAKE FENCE 75M E OF CANTINA,321537,5434911,NA,26,54.1,186,118,68,F,ADULT,NON GRAVID,75,75,W,W,YES,13:38,05-27-2019,15M E OF FENCE,0,"MATING A FEW MINUTES BEFORE CAPTURE, WAITED UNTIL SEPARATE",,
982126057821693,05-27-2019,13:17,"DME, FJT",NO,RACER,SUNNY,5%,27.5,20.5,SIGHT ,MATING,GRASSLAND,SNAKE FENCE,SNAKE FENCE 75M E OF CANTINA,321537,5434911,NA,28,51.75,164,115,49,M,ADULT,NA,75,75,W,W,YES,13:38,05-27-2019,15M E OF FENCE,0,"MATING A FEW MINUTES BEFORE CAPTURE, WAITED UNTIL SEPARATE",,
982126057821657,05-27-2019,12:17,"DME, SME",NO,RACER,SUNNY,5%,27.5,20.5,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,150 M E CG OFFICE,321629,5434769,NA,28,58.5,188,114,74,M,ADULT,NA,>100,>100,W,W,YES,12:29,05-27-2019,15M E OF FENCE,0,,,
982126057821724,05-27-2019,13:00,"DME, FJT",NO,RATTLE,SUNNY,5%,27.5,20.5,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,100M E OF CANTINA,321522,5434942,NA,26,27,132,118,14,M,JUVENILE,NA,>100,>100,W,W,YES,13:12,05-27-2019,15M E OF FENCE,0,,,
982126057821679,05-27-2019,13:47,"DME, SME",NO,RATTLE,SUNNY,5%,30.7,31.9,SIGHT,COILED,GRASSLAND,SNAKE FENCE,75M W OF CANTINA ALONG SNAKE FENCE,321598,5434789,NA,26,25.5,129,118,11,M,JUVENILE,NA,100,100,SW,SW,YES,13:56,05-27-2019,15M E OF FENCE,0,,,
982126057821714,05-27-2019,12:17,"DME, FJT",NO,GOPHER,SUNNY,5%,27.5,20.5,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,150M E OF CG OFFICE,321629,5434769,NA,26,70.7,240,118,122,M,SUB ADULT,NA,75,75,W,W,YES,12:47,05-27-2019,15M E OF FENCE,0,,,
982126057821726,05-28-2019,10:26,"DME, FJT",NO,RATTLE,SUNNY,2%,24.3,21.1,SIGHT,COILED,TALUS,WITHIN SUMAC AND ROCKS,75M DOWNSLOPE AND NW DEN 5,321916,5435878,NA,103,63.4,318,100,218,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:48,05-27-2019,SAME AS CAPTURE,0,,FOOD IN STOMACH,
989001006650672,05-28-2019,9:50,"DME, FJT",YES,RATTLE,SUNNY,2%,23.8,23.1,SOUND,COILED,SHRUB STEPPE,UNDER ROCK OVERHANG,100M NW DEN 8,321993,5435725,NA,103,54.3,285,100,185,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,10:01,05-27-2019,SAME AS CAPTURE,0,4+B,VERY FAT AND HEALTHY,
982126057821686,05-29-2019,10:37,"DME, FJT",NO,GOPHER,SUNNY,5%,25.7,22.3,SIGHT,HIDING,GOLF COURSE,UNDER POP MACHINE ,POP MACHINE BY GOLF COURSE BATHROOM,322536,5434587,NA,50,101.2,464,124,340,M,ADULT,NA,<1,>30,N,S,NO,10:51,05-29-2019,2M S OF CAPTURE,0,,,
982126057821643,05-29-2019,9:40,DME,NO,GOPHER,SUNNY,5%,UNKNOWN,UNKNOWN,SIGHT,MOVING,OPEN FOREST,ON GRAVEL,W OF VILLAGE,322039,5435302,NA,43,85.7,302,80,222,F,ADULT,GRAVID,>100,>100,SW,SW,NO,12:40,05-29-2019,SAME AS CAPTURE,0,,"WITH ANOTHER GOPHERSNAKE, 5 OVA DETECTED",
982126057821681,05-29-2019,9:40,DME,NO,GOPHER,SUNNY,5%,UNKNOWN,UNKNOWN,SIGHT,MOVING,OPEN FOREST,ON GRAVEL,W OF VILLAGE,322039,5435302,NA,22,96.8,402,114,288,M,ADULT,NA,>100,>100,SW,SW,NO,12:40,05-29-2019,SAME AS CAPTURE,0,,WITH FEMALE GOPHERSNAKE,
989001006782078,05-29-2019,9:35,"DME, FJT",YES,RATTLE,SUNNY,0%,24.5,25,SIGHT,COILED,GOLF COURSE,WITHIN SHRUB AND ROCKS,7TH TEE SHED SITE,322675,5435069,NA,NA,47.8,188,95,93,M,ADULT,NON GRAVID,>100,>100,S,S,NO,9:39,05-29-2019,SAME AS CAPTURE,0,,FOOD IN STOMACH,
982126057821632,05-29-2019,11:45,"DME, FJT",YES,GOPHER,SUNNY,5%,28.5,29.2,SIGHT,BASKING,SNAKE FENCE,GOLF COURSE,5M W OF FAREWAY 1,322213,5434763,NA,1A ,81.3,315,115,200,F,ADULT,NON GRAVID,10,20,W,W,YES,11:52,05-29-2019,5M E FAREWAY 1,0,,,
989001005710901,05-29-2019,9:46,"DME, FJT",YES,RACER,SUNNY,0%,24.5,25,SIGHT,MOVING,GOLF COURSE,WITHIN ROCKS,7TH TEE SHED SITE,322699,5435038,NA,1A,55.1,179,115,64,M,ADULT,NA,100,100,S,S,NO,9:51,05-29-2019,SAME AS CAPTURE,0,,CAUGHT IN 2016 AT DEV SITE FENCE,
989001005710862,05-29-2019,10:00,"DME, FJT",YES,RATTLE,SUNNY,0%,24.5,25,SIGHT,MOVING,GOLF COURSE,WITHIN SHRUBS ,E EDGE OF 7TH FAREWAY,322587,5434884,NA,UNKNOWN,56.8,256,124,126,F,ADULT,POST PARTUM,50,50,E,E,NO,10:10,05-29-2019,SAME AS CAPTURE,0,,"2 SHED SINCE 2018, 2018 TELEMETRY SNAKE-URANIA ",
982126057821665,05-30-2019,18:15,CASEY,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNDER GOLFCARD,CAMPGROUND OFFICE ,321664,5434605,NA,UNKNOWN,55,302,128,174,M,ADULT,NA,<1,<1,W,W,YES,19:00,05-30-2019,SAME AS CAPTURE,0,7+B,,
982126057821675,05-30-2019,10:15,"DME, JB",NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GRASSLAND,WITHIN GRASS,ACROSS ROAD BY RESEVOIR NEAR SOUTH VINEYARD,321503.4265,5434734.891,NA,62.8,62.8,226,128,92,F,ADULT,POST PARTUM,<3,>50,S,S,NO,16:00,05-30-2019,SAME AS CAPTURE,0,7 BROKEN,"VERY EMACIATED, HYDRATED HER",
982126057821708,06-01-2019,20:45,"DME, JAS",NO,RATTLE,DUSK,15%,28.8,27.9,SOUND,MOVING,OPEN FOREST,WITHIN PINE NEEDLES,40M S OF VILLAGE,322050,5435280,NA,24,32.5,145,120,25,M,JUVENILE,N,>100,>100,S,S,NO,20:54,06-01-2019,SAME AS CAPTURE,0,BUZZY BUTTON,POOP IN BELLY,
982126057821689,06-03-2019,11:03,"DME, SE, JB",NO,RACER,SUNNY/CLOUDY,40%,27.5,30.7,SIGHT,MOVING,GRASSLAND,SNAKE FENCE,>200M N OF CANTINA,321427,5435255,NA,FLOWER,54.3,145,,,M,ADULT,NA,100,40,W,W,NO,11:12,06-03-2019,15M E OF SNAKE FENCE,0,,,
982126057821687,06-12-2019,9:47,"DME, MT",NO,RATTLE,SUNNY,5%,27.2,25.9,SIGHT,COILED/BASKING,SHRUB STEPPE,WITHIN ROCKS,>200M NW OF DEN 5,321596,5435952,NA,1,60.1,340,126,214,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:03,06-12-2019,SAME AS CAPTURE,0,9 BROKEN ,4 OVA DETECTED,
982126057821648,06-12-2019,18:15,DME,YES,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIGHT,MOVING ,CAMPGROUND,ON GROUND,CAMPGROUND WORKSHOP,UNKNOWN,UNKNOWN,NA,63,62,189,100,89,M,SUB ADULT,NON GRAVID,<5,<5,E,E,YES,9:00,06-14-2019,HIGH DESERT,0,,,
982126057821702,06-12-2019,9:03,"DME, MT",NO,RATTLE,SUNNY,5%,23.4,23.6,SIGHT,BASKING,OPEN FOREST,WITHIN ROCKS,>150M NW DEN 5,321722,5435918,NA,1,61.1,412,126,286,F,ADULT,GRAVID,>150,>150,SW,SW,NO,9:20,06-12-2019,SAME AS CAPTURE,0,7 BROKEN,"WITHIN ANOTHER SNAKE, 7 OVA DETECTED",
982126057821704,06-12-2019,9:25,"DME, MT",NO,RATTLE,SUNNY,5%,23.4,23.6,SIGHT,COILED/BASKING,SHRUB STEPPE,UNDER ROCK,>175M NW DEN 5,321668,5435930,NA,1,54.1,310,126,184,F,ADULT,GRAVID,>150,>150,SW,SW,NO,9:36,06-12-2019,SAME AS CAPTURE,0,7+B SHEDDING,4 OVA DETECTED,
982126057821712,06-12-2019,8:34,"DME,MT",NO,RATTLE,SUNNY,5%,23.4,23.6,SOUND,COILED,OPEN FOREST,UNDER ROCK OVERHANG,>150M NW DEN 5,321757,5435894,NA,1,44.1,235,126,109,M,JUVENILE,NA,>100,>100,SW,SW,NO,8:40,06-12-2019,SAME AS CAPTURE,0,2+B,,
982126057821680,06-12-2019,10:49,"DME, MT",NO,RACER,SUNNY,10%,27,25.9,SIGHT,MOVING,SHRUB STEPPE,SNAKE FENC,N SNAKE FENCE,321953,5434879,NA,1,47.2,170,126,44,M,SUB ADULT,NA,>100,>100,E,E,YES,11:02,06-12-2019,15M E OF FENCE,0,,,
989001006782088,06-13-2019,19:10,DME,YES,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIGHT,COILED/HIDING,CAMPGROUND,PATIO,GOLFCOURSE PATIO,322240.5016,5434643.564,NA,53,88.8,428,122,306,M,ADULT,NA,<1,<10,W,W,YES,9:00,06-14-2019,NEAR OSPREY NEST,0,FOOD IN STOMACH,,
989001006650748,06-14-2019,9:01,"DME, SME",YES,RATTLE,SUNNY,0%,25.8,24.9,SIGHT,MOVING,GRASSLAND,INTERPRETIVE TRAIL,100M W OF CHIEFS LOOKOUT,322242,5435126,NA,63,60.3,308,100,208,M,ADULT,NA,150,150,SW,SW,YES,9:10,06-14-2019,15M FROM TRAIL,0,4 BROKEN,"MOUSE IN STOMACH, 1 SHED SINCE 2018",
989001006112864,06-14-2019,9:35,"DME, SME",YES,RATTLE,SUNNY,0%,26.1,24.8,SIGHT,COILED/BASKING,TALUS,WITHIN ROCKS,20M DOWNSLOPE RC DEN,322472,5435539,NA,63,58,340,100,240,F,ADULT,GRAVID,>150,>150,SW,SW,NO,9:40,06-14-2019,SAME AS CAPTURE,0,,"LUNA, 2017 TELEMETRY SNAKE, SURGERY SITE LOOKS GREAT, VERY HEALTHY",
982126057821673,06-15-2019,8:15,"DME, NGE, SME",NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,ON THE GROUND,FRONT OF PUMP STATION BY CAMPGROUND STORE,321504.1598,5434730.86,NA,1D ,58.4,272,141,131,F,ADULT,NON GRAVID,<1,<1,W,W,YES,14:35,06-17-2019,HIGH DESERT,2,,DIDN’T KNOW IT WAS IN CG BOX,
982126057821647,06-17-2019,12:44,"DME, NGE, SME",YES,RATTLE,SUNNY,5%,37.7,42.7,SIGHT,COILED,TALUS,IN ROCK CREVICE,100M S OF DEN 5,322011,5435894,NA,1E,55.9,305,108,197,F,ADULT,GRAVID,>200,>200,SW,SW,NO,12:50,06-17-2019,SAME AS CAPTURE,0,"RECENT CAP, JUST CHECKED REPRO STATUS",,
982126057821696,06-17-2019,12:44,"DME, NGE, SME",NO,RATTLE,SUNNY,3%,37.7,42.7,SIGHT,COILED,ROCK/TALUS,CRACK IN ROCK FACE,100M S OF DEN 5,322011,5435894,NA,103,54.25,288,96,192,F,ADULT,GRAVID,>200,>200,SW,SW,NO,13:02,06-17-2019,SAME AS CAPTURE,0,7+B,4 OVA DETECTED,
989002009031844,06-17-2019,11:57,"DME, NGE, SME",YES,RATTLE,SUNNY,5%,32.7,31.9,SIGHT,COILED,TALUS,WITHIN ROCKS,DEN 5 DEN 5,321952,5435906,NA,99,60.4,323,110,213,F,ADULT,NON GRAVID,>200,>200,SW,SW,NO,12:07,06-17-2019,SAME AS CAPTURE,0,,,
0A1367756F,06-18-2019,12:30,"DME, NGE, SME",YES,RATTLE,SUNNY,0%,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1ST CONDO COMPLEX, SPIRIT RIDGE",UNKNOWN,UNKNOWN,UNKNOWN,NA,50,66.35,379,124,255,M,ADULT,NA,<5,<5,W,W,YES,10:00,06-18-2019,HIGH DESERT,0,"8+B, 1 SHED SINCE 2018",POOP IN BELLY,
4C3C072C42,06-19-2019,8:15,"DME, NGE, SME",YES,RATTLE,CLOUDY,70%,19,20,SIGHT,COILED/HIDING,SHRUB STEPPE,UNDER SMALL ROCK OVERHANG,LILY ROOKERY BELOW DEN 6,322720,5435201,NA,2,59.2,316,68,248,F,ADULT,GRAVID,>200,>200,S,S,NO,8:26,06-19-2019,SAME AS CAPTURE,0,4 OVA DET,"WAYPOINT 194, ELEVATION 422, LILY USING HER SAME ROOKERY IN 2017",
989001006112829,06-22-2019,12:16,"DME, NGE",YES,RATTLE,CLOUDY,90%,27.5,22.6,SIGHT,COILED,TALUS,UNDER ROCK OVERHANG,SHED ROCK ABOVE DELPHINI,322940,5435295,NA,GOLD,53.2,230,60,170,F,ADULT,NON GRAVID,>150,>150,SW,SW,NO,12:30,06-22-2019,SAME AS CAPTURE,0,7+B 3 SHED SINCE 2017,WITH MICHELLE AND ANOTHER FEMALE- 900254001167686,
456F117D1F,06-23-2019,13:33,"DME, NGE, SME",YES,RATTLE,SUNNY/CLOUDY,60%,33.1,30.8,SIGHT,COILED,SHRUB STEPPE,WITHIN ROCKS,>150M N DEN 5,321761,5435825,NA,28,70.1,360,113,247,F,ADULT,NA,>200,>200,SW,SW,NO,13:40,06-23-2019,SAME AS CAPTURE,0,10 BROKEN ,WITH SNAKE BELOW,
989001005040831,06-23-2019,13:07,"DME, NGE, SME",YES,RATTLE,SUNNY,30%,28,40.4,SIGHT,COILED,SHRUB STEPPE,UNDER ROCK,>100M N OF DEN 5,321666,5435927,NA,GREY,68.6,392,113,279,M,ADULT,NA,>200,>200,SW,SW,NO,13:21,06-23-2019,SAME AS CAPTURE,0,"8 BROKEN, 5 SHEDS SINCE 2016, CURRENTLY SHEDDING",,
982126057821656,06-23-2019,13:33,"DME, NGE, SME",YES,RATTLE,SUNNY,60%,33.1,30.8,SIGHT,COILED,SHRUB STEPPE,WITHIN ROCKS,>150M N DEN 5,321761,5435825,NA,28,73.3,396,113,283,M,ADULT,NA,>200,>200,SW,SW,NO,13:59,06-23-2019,SAME AS CAPTURE,0,WITH SNAKE ABOVE,,
982126057821635,06-26-2019,9:25,"DME, NGE",NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OPEN FOREST,ON TRAIL NEXT ,INTERP TRAIL BY PICTOGRAPH,322247,5435305,NA,24,78,324,120,204,F,ADULT,NA,>100,>100,SW,SW,NO,10:00,06-28-2019,SAME AS CAPTURE,2,IN CAMPGROUND BIN,,
982126057821658,06-26-2019,16:20,"DME, NGE",NO,RACER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OUTDOOR GALLERY TIPI,UNKNOWN,UNKNOWN,NA,PAISLEY,64.85,205,90,115,F,ADULT,NON GRAVID,<5,<5,E,E,YES,10:00,06-26-2019,HIGH DESERT,0,,POOP IN BELLY,
982126057821697,06-30-2019,8:25,"DME, NGE",NO,GOPHER,SUNNY,0%,21.1,21.3,SIGHT,BASKING,GOLF COURSE,ALONG W SIDE OF SNAKE FENCE,20M S OF CULTURAL CENTRE,322180,5434867,NA,71,82.3,266,60,206,F,ADULT,NON GRAVID,15,15,W,W,YES,8:40,06-30-2019,20M E OF SNAKE FENCE,0,,"ON W SIDE OF SNAKE FENCE, FOOD IN BELLY",
982126057821645,06-30-2019,10:36,"DME, NGE",NO,RATTLE,SUNNY,10%,25.9,29.1,SIGHT,COILED,GOLF COURSE,UNDER ANTELOPE,W SIDE OF FAREWAY 4 ,322448,5434778,NA,71,65.45,281,60,221,M,ADULT,NA,>100,>100,W,W,NO,10:54,06-30-2019,SAME AS CAPTURE,0,6+B,,
989001005710925,06-30-2019,10:10,"DME, NGE",YES,RATTLE,SUNNY,0%,24.3,26.8,SIGHT,MOVING,GOLF COURSE,WITHIN GRASS,NEAR HOLE 5 ,322391,5434847,NA,71,73.5,330,60,270,M,ADULT,NA,100,100,W,W,NO,10:20,06-30-2019,SAME AS CAPTURE,0,"10+B, 5 SHEDS SINCE 2016",,
0A180D5F42,06-30-2019,11:41,"DME, NGE",YES,RATTLE,SUNNY,15%,27.5,24.8,SIGHT,BASKING,GOLF COURSE,UNDER LARGE ROCK,5M SW 7TH TEE,322706,5435049,NA,71,70,375,60,31.5,M,ADULT,NA,>100,>100,S,S,NO,11:53,06-30-2019,SAME AS CAPTURE,0,"10 BROKEN, 6 SHEDS SINCE 2016, CURRENTLY SHEDDING",,
989001005040867,06-30-2019,12:21,"DME, NGE",YES,GOPHER,SUNNY,15%,27.3,25.5,SIGHT,MOVING,GOLF COURSE,ON GOLF CART PATH,10M E OF HOLE 6,322665,5435067,NA,71,91.9,345,60,285,M,ADULT,NA,100,100,S,S,YES,12:26,06-30-2019,SAME AS CAPTURE,0,,FOOD IN BELLY,
989001006112841,06-30-2019,9:26,"DME, NGE",YES,RATTLE,SUNNY,0%,22.8,20.7,SIGHT,COILED,GOLF COURSE,UNDER SAGEBRUSH ROOT,,322340,5434636,NA,71,72.05,317,60,257,F,ADULT,NON GRAVID,40,40,NW,NW,NO,9:40,06-30-2019,SAME AS CAPTURE,0,"9+B, 3 SHEDS SINCE 2018",,
989001006650753,07-02-2019,18:28,"DME, NGE",YES,GOPHER,CLOUDY,90%,24.5,27.6,SIGHT,MOVING,GOLF COURSE,ON CART TRAIL,BETWEEN HOLE 5 AND 6TH TEE,322358,5434929,NA,1I,79.3,298,164,134,F,ADULT,NON GRAVID,100,100,W,W,NO,18:35,07-02-2019,SAME AS CAPTURE,0,,FOOD IN BELLY-MOUSE,
982126057821573,07-03-2019,10:45,"DME, NGE",NO,RATTLE,CLOUDY,100%,26.3,30.9,SOUND,MOVING,GRASSLAND,UNDER SAGE NEXT TO SNAKE FENCE,W OF NORTH FENCE,321574,5434850,NA,1I,70.1,465,164,301,M,ADULT,NA,50,50,SW,SW,YES,11:00,07-03-2019,15M E OF FENCE,0,6+B,,
4C3C731362,07-03-2019,11:01,"DME, NGE",YES,RATTLE,CLOUDY,100%,26.3,30.9,SOUND,MOVING,GRASSLAND,UNDER BIG SAGEBRUSH,5M E OF N FENCE,321580,5434854,NA,1A,73,535,164,371,M,ADULT,NA,50,50,SW,SW,NO,11:08,07-03-2019,SAME AS CAPTURE,0,"9+B, 1 SHED SINCE 2018",,FOUND 1 MONTH LATER AROUND SAME SPOT-AT FENCE ROCK PILE
982126057821673,07-04-2019,11:04,"DME, NGE",YES,RATTLE,CLOUDY,90%,26.3,30.9,SIGHT,MOVING,GRASSLAND,WITHIN ROCKS,"N OF SNAKE FENCE, SHED ROCKS",3215574,5434850,NA,1I,59.6,328,164,164,F,ADULT,NON GRAVID,>100,>100,W,W,YES,11:20,07-04-2019,SAME AS CAPTURE,0,,"3 SNAKE SHEDS NEARBY, FOOD IN BELLY",
989001006782098,07-04-2019,8:04,"DME, NGE",YES,RATTLE,CLOUDY,80%,23.1,23.4,SIGHT,MOVING,OPEN FOREST,ON GRAVEL,INTERPRETIVE TRAIL NEAR COTTONWOOD BRIDGE,322089,5435225,NA,1I,61.1,349,164,185,M,ADULT,NON GRAVID,>100,>100,S,S,NO,8:11,07-04-2019,SAME AS CAPTURE,0,"6+B, 2 SHEDS SINCE 2018",,
982126057821674,07-08-2019,9:35,"DME, NGE",NO,RATTLE,SUNNY,30%,22.7,22.8,SIGHT,COILED/BASKING,OPEN FOREST,WITHIN ANTELOPE,>100M W DEN 5,321861,5435788,NA,NA,69.5,NA,NA,NA,M,ADULT,NA,>150,>150,SW,SW,NO,9:45,07-04-2019,SAME AS CAPTURE,0,"10+B, SCAR JUST ABOVE PIT TAG",DIDN’T HAVE PILLOWCASE TO WEIGH,
982126057821564,07-10-2019,13:35,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,60%,33.9,33.1,SIGHT,COILED,SHRUB STEPPE,UNDER BIG ROCK,,322943,5435158,NA,28,54.2,261,113,148,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,13:50,07-10-2019,SAME AS CAPTURE,0,10+B ,WITH LARGER SNAKE ,
982126057821604,07-10-2019,11:10,"NGE, KGH",NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OPEN FOREST,INTERPRETIVE TRAIL,PONDEROSA PINE ON TRAIL,322039,5435302,NA,43,59.55,284,81,203,F,ADULT,NON GRAVID,>100,>100,SW,SW,NO,11:15,07-10-2019,SAME AS CAPTURE,0,9+B,POOP IN BELLY,
982126057821719,07-10-2019,11:55,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,80%,26.9,29.4,SIGHT,COILED,TALUS,NEXT TO LARGE ROCK,25-30M W OF DEN 6,323102,5435243,6,28,64.6,355,113,242,F,ADULT,GRAVID,>150,>150,SW,SW,NO,12:15,07-10-2019,SAME AS CAPTURE,0,6+B,,
989001005040876,07-10-2019,10:15,"NGE, KGH",YES,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OPEN FOREST,UNDER BRIDGE,TRAIL BRIDGE,322089,5435225,NA,71,70.05,397,60,337,M,ADULT,NA,>100,>100,SW,SW,NO,15:00,07-10-2019,SAME AS CAPTURE,0,7 BROKEN,2016 TRANSMITTER SNAKE,
982126057821638,07-11-2019,11:27,"NGE, KGH",NO,RATTLE,SUNNY,20%,29.1,25.8,SIGHT,BASKING,EDGE OF TALUS SLOPE,UNDER SAME ROCK AS SALLY,DEN 5 ROOKERY,321908,5435878,NA,1H,61.6,340,110,230,F,ADULT,NON GRAVID,>200,>200,S,S,NO,11:36,07-11-2019,SAME AS CAPTURE,0,2 BROKEN,"MAY BE PREGNANT, DON’T TRUST ASSESSMENT",
982126057821642,07-12-2019,8:34,"NGE, KGH",NO,RATTLE,SUNNY,60%,24.9,25.7,SOUND,MOVING,GRASSLAND,NEXT TO FENCE,E SIDE OF N FENCE IN GULLY,321253,5435523,NA,103,60.1,258,96,162,M,ADULT,NA,>50,>50,SW,SW,YES,8:55,07-12-2019,15M E OF FENCE,0,8+B ,,
982126057821669,07-12-2019,10:30,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,80%,28.3,29.7,SIGHT,COILED,OPEN FOREST,NEXT TO BRIDGE,PINE BRIDGE,322148,5435051,NA,103,56.5,232,96,136,F,ADULT,NON GRAVID,>50,>50,S,S,NO,11:08,07-12-2019,SAME AS CAPTURE,0,5+B,,
0A13677579,07-12-2019,10:30,"NGE, KGH",YES,RATTLE,SUNNY/CLOUDY,80%,28.3,29.7,SIGHT,COILED,OPEN FOREST,NEXT TO BRIDGE,PINE BRIDGE,322148,5435051,NA,99,82.75,567,110,457,M,ADULT,NA,>50,>50,S,S,NO,11:08,07-12-2019,SAME AS CAPTURE,0,"9 BROKEN, 8 SHEDS SINCE 2015",,
982126057821534,07-13-2019,10:40,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,70%,26.3,25.8,SIGHT,HIDING,TALUS,UNDER ROCK,COMMUNAL SHED SITE OR ROOKERY 30M W FROM DEN 6,323083,5435261,NA,1C ,73.15,421,110,311,F,ADULT,GRAVID,>150,>150,SW,SW,NO,10:58,07-13-2019,SAME AS CAPTURE,0,8 BROKEN,"5 OVA DETECTED, WAYPOINT 208, ELEV 602M",
982126057821578,07-13-2019,11:40,"NGE, KGH",NO,RATTLE,SUNNY/CLOUDY,70%,31.3,29.9,SIGHT,COILED,TALUS ,UNDER ROCK,COMMUNAL ROOKERY/SHED SITE,323071,5435276,NA,1F,76.65,465,106,359,F,ADULT,GRAVID,>150,>150,SW,SW,NO,12:40,07-13-2019,SAME AS CAPTURE,0,8 BROKEN,"3 OVA DETECTED, WAYPOINT 209",
